State,Gender,Race,Year,Deaths,Population
Washington,Female,American Indian or Alaska Native,2017,27,84466
Washington,Female,American Indian or Alaska Native,2018,18,86105
Washington,Female,Asian or Pacific Islander,2017,10,411878
Washington,Female,Black or African American,2000,11,107637
Washington,Female,Black or African American,2004,12,121175
Washington,Female,Black or African American,2005,18,124568
Washington,Female,Black or African American,2006,11,129313
Washington,Female,Black or African American,2007,23,133263
Washington,Female,Black or African American,2008,14,137864
Washington,Female,Black or African American,2009,13,142882
Washington,Female,Black or African American,2010,13,145489
Washington,Female,Black or African American,2011,13,150815
Washington,Female,Black or African American,2013,14,160325
Washington,Female,Black or African American,2014,16,165248
Washington,Female,Black or African American,2015,18,170595
Washington,Female,Black or African American,2016,23,175798
Washington,Female,Black or African American,2017,16,181069
Washington,Female,Black or African American,2018,22,188454
Washington,Female,White,1999,94,2578841
Washington,Female,White,1999,51,2578841
Washington,Female,White,1999,25,2578841
Washington,Female,White,1999,11,2578841
Washington,Female,White,2000,101,2591963
Washington,Female,White,2000,40,2591963
Washington,Female,White,2000,30,2591963
Washington,Female,White,2000,15,2591963
Washington,Female,White,2001,104,2616181
Washington,Female,White,2001,37,2616181
Washington,Female,White,2001,29,2616181
Washington,Female,White,2001,13,2616181
Washington,Female,White,2002,150,2636497
Washington,Female,White,2002,51,2636497
Washington,Female,White,2002,32,2636497
Washington,Female,White,2002,11,2636497
Washington,Female,White,2003,166,2651988
Washington,Female,White,2003,45,2651988
Washington,Female,White,2003,33,2651988
Washington,Female,White,2003,16,2651988
Washington,Female,White,2004,191,2678373
Washington,Female,White,2004,63,2678373
Washington,Female,White,2004,26,2678373
Washington,Female,White,2004,22,2678373
Washington,Female,White,2005,213,2700331
Washington,Female,White,2005,67,2700331
Washington,Female,White,2005,16,2700331
Washington,Female,White,2005,26,2700331
Washington,Female,White,2006,256,2736161
Washington,Female,White,2006,73,2736161
Washington,Female,White,2006,23,2736161
Washington,Female,White,2006,25,2736161
Washington,Female,White,2007,256,2765461
Washington,Female,White,2007,66,2765461
Washington,Female,White,2007,26,2765461
Washington,Female,White,2008,281,2792891
Washington,Female,White,2008,68,2792891
Washington,Female,White,2008,28,2792891
Washington,Female,White,2008,16,2792891
Washington,Female,White,2009,309,2825080
Washington,Female,White,2009,62,2825080
Washington,Female,White,2009,25,2825080
Washington,Female,White,2009,12,2825080
Washington,Female,White,2010,252,2844199
Washington,Female,White,2010,74,2844199
Washington,Female,White,2010,23,2844199
Washington,Female,White,2010,15,2844199
Washington,Female,White,2011,278,2872584
Washington,Female,White,2011,90,2872584
Washington,Female,White,2011,16,2872584
Washington,Female,White,2011,18,2872584
Washington,Female,White,2012,267,2888708
Washington,Female,White,2012,76,2888708
Washington,Female,White,2012,15,2888708
Washington,Female,White,2012,19,2888708
Washington,Female,White,2013,294,2903757
Washington,Female,White,2013,70,2903757
Washington,Female,White,2013,16,2903757
Washington,Female,White,2013,21,2903757
Washington,Female,White,2014,270,2925060
Washington,Female,White,2014,76,2925060
Washington,Female,White,2014,11,2925060
Washington,Female,White,2014,23,2925060
Washington,Female,White,2015,268,2954173
Washington,Female,White,2015,90,2954173
Washington,Female,White,2015,22,2954173
Washington,Female,White,2015,34,2954173
Washington,Female,White,2016,271,2996384
Washington,Female,White,2016,77,2996384
Washington,Female,White,2016,21,2996384
Washington,Female,White,2016,37,2996384
Washington,Female,White,2017,285,3024857
Washington,Female,White,2017,72,3024857
Washington,Female,White,2017,16,3024857
Washington,Female,White,2017,46,3024857
Washington,Female,White,2018,253,3056404
Washington,Female,White,2018,70,3056404
Washington,Female,White,2018,16,3056404
Washington,Female,White,2018,46,3056404
Washington,Male,American Indian or Alaska Native,1999,11,54619
Washington,Male,American Indian or Alaska Native,2003,16,60123
Washington,Male,American Indian or Alaska Native,2004,15,61895
Washington,Male,American Indian or Alaska Native,2005,16,63856
Washington,Male,American Indian or Alaska Native,2006,13,65767
Washington,Male,American Indian or Alaska Native,2007,13,68039
Washington,Male,American Indian or Alaska Native,2008,27,70728
Washington,Male,American Indian or Alaska Native,2009,19,72649
Washington,Male,American Indian or Alaska Native,2010,19,74253
Washington,Male,American Indian or Alaska Native,2011,22,75569
Washington,Male,American Indian or Alaska Native,2012,16,76548
Washington,Male,American Indian or Alaska Native,2013,18,78217
Washington,Male,American Indian or Alaska Native,2014,30,80206
Washington,Male,American Indian or Alaska Native,2015,29,81981
Washington,Male,American Indian or Alaska Native,2016,19,83148
Washington,Male,American Indian or Alaska Native,2017,42,85286
Washington,Male,American Indian or Alaska Native,2018,28,87082
Washington,Male,Asian or Pacific Islander,2008,10,257230
Washington,Male,Asian or Pacific Islander,2013,10,307790
Washington,Male,Asian or Pacific Islander,2014,11,322880
Washington,Male,Asian or Pacific Islander,2015,10,338023
Washington,Male,Asian or Pacific Islander,2016,15,351719
Washington,Male,Asian or Pacific Islander,2017,16,371826
Washington,Male,Asian or Pacific Islander,2018,24,396058
Washington,Male,Black or African American,1999,24,118270
Washington,Male,Black or African American,2000,24,122459
Washington,Male,Black or African American,2001,16,127407
Washington,Male,Black or African American,2002,18,130912
Washington,Male,Black or African American,2003,16,133116
Washington,Male,Black or African American,2004,21,136295
Washington,Male,Black or African American,2005,26,140168
Washington,Male,Black or African American,2006,36,145824
Washington,Male,Black or African American,2007,25,150119
Washington,Male,Black or African American,2008,22,156684
Washington,Male,Black or African American,2009,25,163059
Washington,Male,Black or African American,2010,22,165380
Washington,Male,Black or African American,2011,21,173727
Washington,Male,Black or African American,2012,23,177934
Washington,Male,Black or African American,2013,28,183917
Washington,Male,Black or African American,2014,35,190325
Washington,Male,Black or African American,2015,42,195796
Washington,Male,Black or African American,2016,42,200569
Washington,Male,Black or African American,2017,55,206724
Washington,Male,Black or African American,2018,51,214948
Washington,Male,White,1999,257,2559766
Washington,Male,White,1999,38,2559766
Washington,Male,White,1999,26,2559766
Washington,Male,White,1999,22,2559766
Washington,Male,White,2000,256,2574875
Washington,Male,White,2000,42,2574875
Washington,Male,White,2000,29,2574875
Washington,Male,White,2000,25,2574875
Washington,Male,White,2001,221,2606904
Washington,Male,White,2001,35,2606904
Washington,Male,White,2001,32,2606904
Washington,Male,White,2001,28,2606904
Washington,Male,White,2002,280,2625612
Washington,Male,White,2002,43,2625612
Washington,Male,White,2002,25,2625612
Washington,Male,White,2002,32,2625612
Washington,Male,White,2003,300,2637171
Washington,Male,White,2003,57,2637171
Washington,Male,White,2003,27,2637171
Washington,Male,White,2003,32,2637171
Washington,Male,White,2004,353,2656561
Washington,Male,White,2004,65,2656561
Washington,Male,White,2004,27,2656561
Washington,Male,White,2004,45,2656561
Washington,Male,White,2005,378,2682717
Washington,Male,White,2005,70,2682717
Washington,Male,White,2005,26,2682717
Washington,Male,White,2005,47,2682717
Washington,Male,White,2006,384,2721899
Washington,Male,White,2006,52,2721899
Washington,Male,White,2006,18,2721899
Washington,Male,White,2006,41,2721899
Washington,Male,White,2007,423,2748805
Washington,Male,White,2007,59,2748805
Washington,Male,White,2007,26,2748805
Washington,Male,White,2007,26,2748805
Washington,Male,White,2008,420,2784427
Washington,Male,White,2008,68,2784427
Washington,Male,White,2008,32,2784427
Washington,Male,White,2008,24,2784427
Washington,Male,White,2009,418,2819801
Washington,Male,White,2009,46,2819801
Washington,Male,White,2009,34,2819801
Washington,Male,White,2009,24,2819801
Washington,Male,White,2010,364,2835805
Washington,Male,White,2010,79,2835805
Washington,Male,White,2010,23,2835805
Washington,Male,White,2010,22,2835805
Washington,Male,White,2011,418,2876022
Washington,Male,White,2011,59,2876022
Washington,Male,White,2011,24,2876022
Washington,Male,White,2011,24,2876022
Washington,Male,White,2012,436,2890481
Washington,Male,White,2012,73,2890481
Washington,Male,White,2012,25,2890481
Washington,Male,White,2012,24,2890481
Washington,Male,White,2013,406,2912746
Washington,Male,White,2013,63,2912746
Washington,Male,White,2013,14,2912746
Washington,Male,White,2013,46,2912746
Washington,Male,White,2014,408,2936524
Washington,Male,White,2014,74,2936524
Washington,Male,White,2014,15,2936524
Washington,Male,White,2014,43,2936524
Washington,Male,White,2015,496,2969198
Washington,Male,White,2015,57,2969198
Washington,Male,White,2015,23,2969198
Washington,Male,White,2015,50,2969198
Washington,Male,White,2016,506,3005964
Washington,Male,White,2016,66,3005964
Washington,Male,White,2016,15,3005964
Washington,Male,White,2016,56,3005964
Washington,Male,White,2017,538,3039637
Washington,Male,White,2017,50,3039637
Washington,Male,White,2017,23,3039637
Washington,Male,White,2017,70,3039637
Washington,Male,White,2018,591,3071823
Washington,Male,White,2018,40,3071823
Washington,Male,White,2018,19,3071823
Washington,Male,White,2018,92,3071823
West Virginia,Female,Black or African American,2015,10,35367
West Virginia,Female,Black or African American,2016,10,34747
West Virginia,Female,Black or African American,2018,12,34591
West Virginia,Female,White,1999,10,896008
West Virginia,Female,White,2000,20,891614
West Virginia,Female,White,2000,17,891614
West Virginia,Female,White,2001,37,886178
West Virginia,Female,White,2001,16,886178
West Virginia,Female,White,2001,22,886178
West Virginia,Female,White,2002,27,886129
West Virginia,Female,White,2002,11,886129
West Virginia,Female,White,2002,26,886129
West Virginia,Female,White,2003,69,887531
West Virginia,Female,White,2004,94,888312
West Virginia,Female,White,2004,19,888312
West Virginia,Female,White,2005,43,888531
West Virginia,Female,White,2006,108,890658
West Virginia,Female,White,2006,17,890658
West Virginia,Female,White,2006,14,890658
West Virginia,Female,White,2007,109,892134
West Virginia,Female,White,2007,16,892134
West Virginia,Female,White,2007,16,892134
West Virginia,Female,White,2008,136,893543
West Virginia,Female,White,2008,18,893543
West Virginia,Female,White,2008,10,893543
West Virginia,Female,White,2009,60,895385
West Virginia,Female,White,2009,12,895385
West Virginia,Female,White,2010,162,896936
West Virginia,Female,White,2010,13,896936
West Virginia,Female,White,2010,27,896936
West Virginia,Female,White,2011,190,896234
West Virginia,Female,White,2011,18,896234
West Virginia,Female,White,2011,20,896234
West Virginia,Female,White,2012,181,895399
West Virginia,Female,White,2012,20,895399
West Virginia,Female,White,2012,16,895399
West Virginia,Female,White,2012,11,895399
West Virginia,Female,White,2013,179,893210
West Virginia,Female,White,2013,17,893210
West Virginia,Female,White,2014,187,890092
West Virginia,Female,White,2014,25,890092
West Virginia,Female,White,2014,14,890092
West Virginia,Female,White,2015,238,886258
West Virginia,Female,White,2015,17,886258
West Virginia,Female,White,2015,22,886258
West Virginia,Female,White,2015,12,886258
West Virginia,Female,White,2016,239,879092
West Virginia,Female,White,2016,25,879092
West Virginia,Female,White,2016,15,879092
West Virginia,Female,White,2016,10,879092
West Virginia,Female,White,2017,297,871582
West Virginia,Female,White,2017,18,871582
West Virginia,Female,White,2017,12,871582
West Virginia,Female,White,2017,21,871582
West Virginia,Female,White,2018,250,865595
West Virginia,Female,White,2018,16,865595
West Virginia,Female,White,2018,29,865595
West Virginia,Male,Black or African American,2006,10,34824
West Virginia,Male,Black or African American,2011,10,39450
West Virginia,Male,Black or African American,2013,19,40319
West Virginia,Male,Black or African American,2014,10,40823
West Virginia,Male,Black or African American,2015,35,41008
West Virginia,Male,Black or African American,2016,35,40658
West Virginia,Male,Black or African American,2017,36,40181
West Virginia,Male,Black or African American,2018,36,40619
West Virginia,Male,White,1999,28,844088
West Virginia,Male,White,1999,12,844088
West Virginia,Male,White,2000,33,841295
West Virginia,Male,White,2000,24,841295
West Virginia,Male,White,2001,83,839300
West Virginia,Male,White,2001,16,839300
West Virginia,Male,White,2001,29,839300
West Virginia,Male,White,2002,117,842287
West Virginia,Male,White,2002,13,842287
West Virginia,Male,White,2002,28,842287
West Virginia,Male,White,2003,156,846253
West Virginia,Male,White,2003,11,846253
West Virginia,Male,White,2004,177,848258
West Virginia,Male,White,2004,16,848258
West Virginia,Male,White,2005,112,850850
West Virginia,Male,White,2005,10,850850
West Virginia,Male,White,2006,182,853996
West Virginia,Male,White,2006,19,853996
West Virginia,Male,White,2007,228,856969
West Virginia,Male,White,2007,10,856969
West Virginia,Male,White,2007,10,856969
West Virginia,Male,White,2008,250,860049
West Virginia,Male,White,2008,12,860049
West Virginia,Male,White,2008,20,860049
West Virginia,Male,White,2009,114,863519
West Virginia,Male,White,2009,15,863519
West Virginia,Male,White,2010,272,866354
West Virginia,Male,White,2010,11,866354
West Virginia,Male,White,2010,16,866354
West Virginia,Male,White,2011,363,866070
West Virginia,Male,White,2011,11,866070
West Virginia,Male,White,2011,14,866070
West Virginia,Male,White,2012,295,866160
West Virginia,Male,White,2012,13,866160
West Virginia,Male,White,2012,16,866160
West Virginia,Male,White,2013,321,865234
West Virginia,Male,White,2013,12,865234
West Virginia,Male,White,2014,357,862849
West Virginia,Male,White,2014,20,862849
West Virginia,Male,White,2014,13,862849
West Virginia,Male,White,2015,364,859367
West Virginia,Male,White,2015,16,859367
West Virginia,Male,White,2015,18,859367
West Virginia,Male,White,2015,13,859367
West Virginia,Male,White,2016,531,854457
West Virginia,Male,White,2016,11,854457
West Virginia,Male,White,2016,16,854457
West Virginia,Male,White,2016,17,854457
West Virginia,Male,White,2017,581,847834
West Virginia,Male,White,2017,10,847834
West Virginia,Male,White,2017,28,847834
West Virginia,Male,White,2018,508,842936
West Virginia,Male,White,2018,15,842936
West Virginia,Male,White,2018,38,842936
Wisconsin,Female,American Indian or Alaska Native,2016,10,36806
Wisconsin,Female,American Indian or Alaska Native,2017,12,37452
Wisconsin,Female,American Indian or Alaska Native,2018,10,37974
Wisconsin,Female,Black or African American,2002,13,174516
Wisconsin,Female,Black or African American,2003,12,177790
Wisconsin,Female,Black or African American,2004,23,180672
Wisconsin,Female,Black or African American,2005,25,183876
Wisconsin,Female,Black or African American,2006,21,187488
Wisconsin,Female,Black or African American,2007,26,190954
Wisconsin,Female,Black or African American,2008,16,194475
Wisconsin,Female,Black or African American,2009,15,198022
Wisconsin,Female,Black or African American,2010,21,200410
Wisconsin,Female,Black or African American,2011,31,203051
Wisconsin,Female,Black or African American,2012,31,205609
Wisconsin,Female,Black or African American,2013,31,207275
Wisconsin,Female,Black or African American,2014,29,209018
Wisconsin,Female,Black or African American,2015,36,210887
Wisconsin,Female,Black or African American,2016,28,211491
Wisconsin,Female,Black or African American,2017,34,214148
Wisconsin,Female,Black or African American,2018,39,216304
Wisconsin,Female,White,1999,30,2466785
Wisconsin,Female,White,1999,37,2466785
Wisconsin,Female,White,2000,45,2472882
Wisconsin,Female,White,2000,31,2472882
