Year,Gender,Race,Deaths,State,Population,Crude Rate,Dispensed Prescription
2005,Male,Black or African American,10,Michigan,10051137,5.2,163
2005,Male,Black or African American,10,Michigan,10051137,5.2,163
2005,Male,Black or African American,68,Michigan,10051137,5.2,163
2005,Male,Black or African American,68,Michigan,10051137,5.2,163
2006,Male,Black or African American,93,Michigan,10036081,6.4,174
2006,Male,Black or African American,93,Michigan,10036081,6.4,174
2006,Male,Black or African American,12,Michigan,10036081,6.4,174
2006,Male,Black or African American,12,Michigan,10036081,6.4,174
2006,Male,Black or African American,98,Michigan,10036081,6.4,174
2006,Male,Black or African American,98,Michigan,10036081,6.4,174
2007,Male,Black or African American,90,Michigan,10001284,5.2,184
2007,Male,Black or African American,90,Michigan,10001284,5.2,184
2007,Male,Black or African American,13,Michigan,10001284,5.2,184
2007,Male,Black or African American,13,Michigan,10001284,5.2,184
2007,Male,Black or African American,75,Michigan,10001284,5.2,184
2007,Male,Black or African American,75,Michigan,10001284,5.2,184
2008,Male,Black or African American,81,Michigan,9946889,6.6,196
2008,Male,Black or African American,81,Michigan,9946889,6.6,196
2008,Male,Black or African American,15,Michigan,9946889,6.6,196
2008,Male,Black or African American,15,Michigan,9946889,6.6,196
2008,Male,Black or African American,61,Michigan,9946889,6.6,196
2008,Male,Black or African American,61,Michigan,9946889,6.6,196
2009,Male,Black or African American,112,Michigan,9901591,7.5,202
2009,Male,Black or African American,112,Michigan,9901591,7.5,202
2009,Male,Black or African American,16,Michigan,9901591,7.5,202
2009,Male,Black or African American,16,Michigan,9901591,7.5,202
2009,Male,Black or African American,55,Michigan,9901591,7.5,202
2009,Male,Black or African American,55,Michigan,9901591,7.5,202
2010,Male,Black or African American,64,Michigan,9883640,7.3,210
2010,Male,Black or African American,64,Michigan,9883640,7.3,210
2010,Male,Black or African American,14,Michigan,9883640,7.3,210
2010,Male,Black or African American,14,Michigan,9883640,7.3,210
2010,Male,Black or African American,47,Michigan,9883640,7.3,210
2010,Male,Black or African American,47,Michigan,9883640,7.3,210
2011,Male,Black or African American,79,Michigan,9876187,7.7,219
2011,Male,Black or African American,79,Michigan,9876187,7.7,219
2011,Male,Black or African American,10,Michigan,9876187,7.7,219
2011,Male,Black or African American,10,Michigan,9876187,7.7,219
2011,Male,Black or African American,36,Michigan,9876187,7.7,219
2011,Male,Black or African American,36,Michigan,9876187,7.7,219
2012,Male,Black or African American,67,Michigan,9883360,7.1,217
2012,Male,Black or African American,67,Michigan,9883360,7.1,217
2012,Male,Black or African American,38,Michigan,9883360,7.1,217
2012,Male,Black or African American,38,Michigan,9883360,7.1,217
2013,Male,Black or African American,108,Michigan,9895622,9.4,207
2013,Male,Black or African American,108,Michigan,9895622,9.4,207
2013,Male,Black or African American,27,Michigan,9895622,9.4,207
2013,Male,Black or African American,27,Michigan,9895622,9.4,207
2014,Male,Black or African American,134,Michigan,9909877,10.9,196
2014,Male,Black or African American,134,Michigan,9909877,10.9,196
2014,Male,Black or African American,12,Michigan,9909877,10.9,196
2014,Male,Black or African American,12,Michigan,9909877,10.9,196
2014,Male,Black or African American,28,Michigan,9909877,10.9,196
2014,Male,Black or African American,28,Michigan,9909877,10.9,196
1999,Male,White,124,Michigan,9897116,1.4,116
1999,Male,White,124,Michigan,9897116,1.4,116
1999,Male,White,35,Michigan,9897116,1.4,116
1999,Male,White,35,Michigan,9897116,1.4,116
1999,Male,White,61,Michigan,9897116,1.4,116
1999,Male,White,61,Michigan,9897116,1.4,116
1999,Male,White,111,Michigan,9897116,1.4,116
1999,Male,White,111,Michigan,9897116,1.4,116
2000,Male,White,156,Michigan,9938444,2,126
2000,Male,White,156,Michigan,9938444,2,126
2000,Male,White,45,Michigan,9938444,2,126
2000,Male,White,45,Michigan,9938444,2,126
2000,Male,White,92,Michigan,9938444,2,126
2000,Male,White,92,Michigan,9938444,2,126
2000,Male,White,138,Michigan,9938444,2,126
2000,Male,White,138,Michigan,9938444,2,126
2001,Male,White,145,Michigan,9991120,2.1,138
2001,Male,White,145,Michigan,9991120,2.1,138
2001,Male,White,55,Michigan,9991120,2.1,138
2001,Male,White,55,Michigan,9991120,2.1,138
2001,Male,White,88,Michigan,9991120,2.1,138
2001,Male,White,88,Michigan,9991120,2.1,138
2001,Male,White,148,Michigan,9991120,2.1,138
2001,Male,White,148,Michigan,9991120,2.1,138
2002,Male,White,192,Michigan,10015710,2.5,142
2002,Male,White,192,Michigan,10015710,2.5,142
2002,Male,White,62,Michigan,10015710,2.5,142
2002,Male,White,62,Michigan,10015710,2.5,142
2002,Male,White,118,Michigan,10015710,2.5,142
2002,Male,White,118,Michigan,10015710,2.5,142
2002,Male,White,137,Michigan,10015710,2.5,142
2002,Male,White,137,Michigan,10015710,2.5,142
2003,Male,White,194,Michigan,10041152,2.8,149
2003,Male,White,194,Michigan,10041152,2.8,149
2003,Male,White,57,Michigan,10041152,2.8,149
2003,Male,White,57,Michigan,10041152,2.8,149
2003,Male,White,117,Michigan,10041152,2.8,149
2003,Male,White,117,Michigan,10041152,2.8,149
2003,Male,White,131,Michigan,10041152,2.8,149
2003,Male,White,131,Michigan,10041152,2.8,149
2004,Male,White,267,Michigan,10055315,3.9,155
2004,Male,White,267,Michigan,10055315,3.9,155
2004,Male,White,69,Michigan,10055315,3.9,155
2004,Male,White,69,Michigan,10055315,3.9,155
2004,Male,White,135,Michigan,10055315,3.9,155
2004,Male,White,135,Michigan,10055315,3.9,155
2004,Male,White,171,Michigan,10055315,3.9,155
2004,Male,White,171,Michigan,10055315,3.9,155
2005,Male,White,341,Michigan,10051137,5.2,163
2005,Male,White,341,Michigan,10051137,5.2,163
2005,Male,White,67,Michigan,10051137,5.2,163
2005,Male,White,67,Michigan,10051137,5.2,163
2005,Male,White,86,Michigan,10051137,5.2,163
2005,Male,White,86,Michigan,10051137,5.2,163
2005,Male,White,219,Michigan,10051137,5.2,163
2005,Male,White,219,Michigan,10051137,5.2,163
2006,Male,White,436,Michigan,10036081,6.4,174
2006,Male,White,436,Michigan,10036081,6.4,174
2006,Male,White,73,Michigan,10036081,6.4,174
2006,Male,White,73,Michigan,10036081,6.4,174
2006,Male,White,93,Michigan,10036081,6.4,174
2006,Male,White,93,Michigan,10036081,6.4,174
2006,Male,White,240,Michigan,10036081,6.4,174
2006,Male,White,240,Michigan,10036081,6.4,174
2007,Male,White,467,Michigan,10001284,5.2,184
2007,Male,White,467,Michigan,10001284,5.2,184
2007,Male,White,73,Michigan,10001284,5.2,184
2007,Male,White,73,Michigan,10001284,5.2,184
2007,Male,White,111,Michigan,10001284,5.2,184
2007,Male,White,111,Michigan,10001284,5.2,184
2007,Male,White,144,Michigan,10001284,5.2,184
2007,Male,White,144,Michigan,10001284,5.2,184
2008,Male,White,457,Michigan,9946889,6.6,196
2008,Male,White,457,Michigan,9946889,6.6,196
2008,Male,White,83,Michigan,9946889,6.6,196
2008,Male,White,83,Michigan,9946889,6.6,196
2008,Male,White,99,Michigan,9946889,6.6,196
2008,Male,White,99,Michigan,9946889,6.6,196
2008,Male,White,155,Michigan,9946889,6.6,196
2008,Male,White,155,Michigan,9946889,6.6,196
2009,Male,White,534,Michigan,9901591,7.5,202
2009,Male,White,534,Michigan,9901591,7.5,202
2009,Male,White,84,Michigan,9901591,7.5,202
2009,Male,White,84,Michigan,9901591,7.5,202
2009,Male,White,119,Michigan,9901591,7.5,202
2009,Male,White,119,Michigan,9901591,7.5,202
2009,Male,White,155,Michigan,9901591,7.5,202
2009,Male,White,155,Michigan,9901591,7.5,202
2010,Male,White,524,Michigan,9883640,7.3,210
2010,Male,White,524,Michigan,9883640,7.3,210
2010,Male,White,74,Michigan,9883640,7.3,210
2010,Male,White,74,Michigan,9883640,7.3,210
2010,Male,White,94,Michigan,9883640,7.3,210
2010,Male,White,94,Michigan,9883640,7.3,210
2010,Male,White,169,Michigan,9883640,7.3,210
2010,Male,White,169,Michigan,9883640,7.3,210
2011,Male,White,531,Michigan,9876187,7.7,219
2011,Male,White,531,Michigan,9876187,7.7,219
2011,Male,White,62,Michigan,9876187,7.7,219
2011,Male,White,62,Michigan,9876187,7.7,219
2011,Male,White,122,Michigan,9876187,7.7,219
2011,Male,White,122,Michigan,9876187,7.7,219
2011,Male,White,171,Michigan,9876187,7.7,219
2011,Male,White,171,Michigan,9876187,7.7,219
2012,Male,White,493,Michigan,9883360,7.1,217
2012,Male,White,493,Michigan,9883360,7.1,217
2012,Male,White,74,Michigan,9883360,7.1,217
2012,Male,White,74,Michigan,9883360,7.1,217
2012,Male,White,81,Michigan,9883360,7.1,217
2012,Male,White,81,Michigan,9883360,7.1,217
2012,Male,White,161,Michigan,9883360,7.1,217
2012,Male,White,161,Michigan,9883360,7.1,217
2013,Male,White,633,Michigan,9895622,9.4,207
2013,Male,White,633,Michigan,9895622,9.4,207
2013,Male,White,65,Michigan,9895622,9.4,207
2013,Male,White,65,Michigan,9895622,9.4,207
2013,Male,White,90,Michigan,9895622,9.4,207
2013,Male,White,90,Michigan,9895622,9.4,207
2013,Male,White,150,Michigan,9895622,9.4,207
2013,Male,White,150,Michigan,9895622,9.4,207
2014,Male,White,705,Michigan,9909877,10.9,196
2014,Male,White,705,Michigan,9909877,10.9,196
2014,Male,White,68,Michigan,9909877,10.9,196
2014,Male,White,68,Michigan,9909877,10.9,196
2014,Male,White,101,Michigan,9909877,10.9,196
2014,Male,White,101,Michigan,9909877,10.9,196
2014,Male,White,161,Michigan,9909877,10.9,196
2014,Male,White,161,Michigan,9909877,10.9,196
2011,Female,American Indian or Alaska Native,14,Minnesota,5344861,5.5,219
2011,Female,American Indian or Alaska Native,14,Minnesota,5344861,5.5,219
2012,Female,American Indian or Alaska Native,19,Minnesota,5379139,5.5,217
2012,Female,American Indian or Alaska Native,19,Minnesota,5379139,5.5,217
2013,Female,American Indian or Alaska Native,14,Minnesota,5420380,5.8,207
2013,Female,American Indian or Alaska Native,14,Minnesota,5420380,5.8,207
2014,Female,American Indian or Alaska Native,14,Minnesota,5457173,6.1,196
2014,Female,American Indian or Alaska Native,14,Minnesota,5457173,6.1,196
2009,Female,Black or African American,10,Minnesota,5281203,5.3,202
2009,Female,Black or African American,10,Minnesota,5281203,5.3,202
2010,Female,Black or African American,11,Minnesota,5303925,4.6,210
2010,Female,Black or African American,11,Minnesota,5303925,4.6,210
2011,Female,Black or African American,11,Minnesota,5344861,5.5,219
2011,Female,Black or African American,11,Minnesota,5344861,5.5,219
2012,Female,Black or African American,14,Minnesota,5379139,5.5,217
2012,Female,Black or African American,14,Minnesota,5379139,5.5,217
2013,Female,Black or African American,12,Minnesota,5420380,5.8,207
2013,Female,Black or African American,12,Minnesota,5420380,5.8,207
2014,Female,Black or African American,13,Minnesota,5457173,6.1,196
2014,Female,Black or African American,13,Minnesota,5457173,6.1,196
1999,Female,White,17,Minnesota,4873481,1.4,116
1999,Female,White,17,Minnesota,4873481,1.4,116
1999,Female,White,23,Minnesota,4873481,1.4,116
1999,Female,White,23,Minnesota,4873481,1.4,116
2000,Female,White,19,Minnesota,4919479,1.4,126
2000,Female,White,19,Minnesota,4919479,1.4,126
2000,Female,White,16,Minnesota,4919479,1.4,126
2000,Female,White,16,Minnesota,4919479,1.4,126
2000,Female,White,13,Minnesota,4919479,1.4,126
2000,Female,White,13,Minnesota,4919479,1.4,126
2001,Female,White,18,Minnesota,4982796,2.2,138
2001,Female,White,18,Minnesota,4982796,2.2,138
2001,Female,White,34,Minnesota,4982796,2.2,138
2001,Female,White,34,Minnesota,4982796,2.2,138
2001,Female,White,11,Minnesota,4982796,2.2,138
2001,Female,White,11,Minnesota,4982796,2.2,138
2002,Female,White,33,Minnesota,5018935,2.2,142
2002,Female,White,33,Minnesota,5018935,2.2,142
2002,Female,White,25,Minnesota,5018935,2.2,142
2002,Female,White,25,Minnesota,5018935,2.2,142
2002,Female,White,12,Minnesota,5018935,2.2,142
2002,Female,White,12,Minnesota,5018935,2.2,142
2003,Female,White,48,Minnesota,5053572,2.4,149
2003,Female,White,48,Minnesota,5053572,2.4,149
2003,Female,White,34,Minnesota,5053572,2.4,149
2003,Female,White,34,Minnesota,5053572,2.4,149
2004,Female,White,48,Minnesota,5087713,2.9,155
2004,Female,White,48,Minnesota,5087713,2.9,155
2004,Female,White,31,Minnesota,5087713,2.9,155
2004,Female,White,31,Minnesota,5087713,2.9,155
2004,Female,White,14,Minnesota,5087713,2.9,155
2004,Female,White,14,Minnesota,5087713,2.9,155
2005,Female,White,43,Minnesota,5119598,3.2,163
2005,Female,White,43,Minnesota,5119598,3.2,163
2005,Female,White,36,Minnesota,5119598,3.2,163
2005,Female,White,36,Minnesota,5119598,3.2,163
2005,Female,White,14,Minnesota,5119598,3.2,163
2005,Female,White,14,Minnesota,5119598,3.2,163
2006,Female,White,43,Minnesota,5163555,3.6,174
2006,Female,White,43,Minnesota,5163555,3.6,174
2006,Female,White,40,Minnesota,5163555,3.6,174
2006,Female,White,40,Minnesota,5163555,3.6,174
2006,Female,White,15,Minnesota,5163555,3.6,174
2006,Female,White,15,Minnesota,5163555,3.6,174
2006,Female,White,14,Minnesota,5163555,3.6,174
2006,Female,White,14,Minnesota,5163555,3.6,174
2007,Female,White,66,Minnesota,5207203,3.6,184
2007,Female,White,66,Minnesota,5207203,3.6,184
2007,Female,White,30,Minnesota,5207203,3.6,184
2007,Female,White,30,Minnesota,5207203,3.6,184
2007,Female,White,17,Minnesota,5207203,3.6,184
2007,Female,White,17,Minnesota,5207203,3.6,184
2008,Female,White,81,Minnesota,5247018,4.5,196
2008,Female,White,81,Minnesota,5247018,4.5,196
2008,Female,White,30,Minnesota,5247018,4.5,196
2008,Female,White,30,Minnesota,5247018,4.5,196
2008,Female,White,28,Minnesota,5247018,4.5,196
2008,Female,White,28,Minnesota,5247018,4.5,196
2009,Female,White,71,Minnesota,5281203,5.3,202
2009,Female,White,71,Minnesota,5281203,5.3,202
2009,Female,White,40,Minnesota,5281203,5.3,202
2009,Female,White,40,Minnesota,5281203,5.3,202
2009,Female,White,22,Minnesota,5281203,5.3,202
2009,Female,White,22,Minnesota,5281203,5.3,202
2010,Female,White,88,Minnesota,5303925,4.6,210
2010,Female,White,88,Minnesota,5303925,4.6,210
2010,Female,White,43,Minnesota,5303925,4.6,210
2010,Female,White,43,Minnesota,5303925,4.6,210
2010,Female,White,21,Minnesota,5303925,4.6,210
2010,Female,White,21,Minnesota,5303925,4.6,210
2010,Female,White,13,Minnesota,5303925,4.6,210
2010,Female,White,13,Minnesota,5303925,4.6,210
2011,Female,White,111,Minnesota,5344861,5.5,219
2011,Female,White,111,Minnesota,5344861,5.5,219
2011,Female,White,46,Minnesota,5344861,5.5,219
2011,Female,White,46,Minnesota,5344861,5.5,219
2011,Female,White,10,Minnesota,5344861,5.5,219
2011,Female,White,10,Minnesota,5344861,5.5,219
2011,Female,White,18,Minnesota,5344861,5.5,219
2011,Female,White,18,Minnesota,5344861,5.5,219
2012,Female,White,114,Minnesota,5379139,5.5,217
2012,Female,White,114,Minnesota,5379139,5.5,217
2012,Female,White,41,Minnesota,5379139,5.5,217
2012,Female,White,41,Minnesota,5379139,5.5,217
2012,Female,White,12,Minnesota,5379139,5.5,217
2012,Female,White,12,Minnesota,5379139,5.5,217
2012,Female,White,20,Minnesota,5379139,5.5,217
2012,Female,White,20,Minnesota,5379139,5.5,217
2013,Female,White,112,Minnesota,5420380,5.8,207
2013,Female,White,112,Minnesota,5420380,5.8,207
2013,Female,White,45,Minnesota,5420380,5.8,207
2013,Female,White,45,Minnesota,5420380,5.8,207
2013,Female,White,18,Minnesota,5420380,5.8,207
2013,Female,White,18,Minnesota,5420380,5.8,207
2013,Female,White,20,Minnesota,5420380,5.8,207
2013,Female,White,20,Minnesota,5420380,5.8,207
2014,Female,White,124,Minnesota,5457173,6.1,196
2014,Female,White,124,Minnesota,5457173,6.1,196
2014,Female,White,44,Minnesota,5457173,6.1,196
2014,Female,White,44,Minnesota,5457173,6.1,196
2014,Female,White,10,Minnesota,5457173,6.1,196
2014,Female,White,10,Minnesota,5457173,6.1,196
2014,Female,White,25,Minnesota,5457173,6.1,196
2014,Female,White,25,Minnesota,5457173,6.1,196
2007,Male,American Indian or Alaska Native,11,Minnesota,5207203,3.6,184
2007,Male,American Indian or Alaska Native,11,Minnesota,5207203,3.6,184
2011,Male,American Indian or Alaska Native,13,Minnesota,5344861,5.5,219
2011,Male,American Indian or Alaska Native,13,Minnesota,5344861,5.5,219
2012,Male,American Indian or Alaska Native,14,Minnesota,5379139,5.5,217
2012,Male,American Indian or Alaska Native,14,Minnesota,5379139,5.5,217
2013,Male,American Indian or Alaska Native,20,Minnesota,5420380,5.8,207
2013,Male,American Indian or Alaska Native,20,Minnesota,5420380,5.8,207
2014,Male,American Indian or Alaska Native,18,Minnesota,5457173,6.1,196
2014,Male,American Indian or Alaska Native,18,Minnesota,5457173,6.1,196
1999,Male,Black or African American,10,Minnesota,4873481,1.4,116
1999,Male,Black or African American,10,Minnesota,4873481,1.4,116
2000,Male,Black or African American,11,Minnesota,4919479,1.4,126
2000,Male,Black or African American,11,Minnesota,4919479,1.4,126
2001,Male,Black or African American,15,Minnesota,4982796,2.2,138
2001,Male,Black or African American,15,Minnesota,4982796,2.2,138
2002,Male,Black or African American,16,Minnesota,5018935,2.2,142
2002,Male,Black or African American,16,Minnesota,5018935,2.2,142
2003,Male,Black or African American,14,Minnesota,5053572,2.4,149
2003,Male,Black or African American,14,Minnesota,5053572,2.4,149
